customer_id,age,gender,income,employment_type,credit_score,loan_amount,loan_term,num_delinquencies,default
C07600,30,Female,65434,Self-employed,605,10531,36,0,0
C07601,32,Male,59951,Self-employed,683,5817,36,0,0
C07602,56,Male,69126,Self-employed,633,13944,60,3,0
C07603,41,Male,48671,Salaried,644,2965,36,0,0
C07604,26,Male,58086,Salaried,720,4090,36,1,0
C07605,23,Male,100577,Self-employed,640,7724,36,0,0
C07606,30,Male,45356,Unemployed,680,12611,12,1,0
C07607,25,Female,49025,Salaried,657,3814,60,1,0
C07608,46,Female,47616,Salaried,730,13370,48,2,1
C07609,41,Female,48642,Salaried,588,12196,12,1,0
C07610,46,Male,58371,Self-employed,742,10399,48,1,0
C07611,58,Female,50871,Salaried,754,1661,24,4,0
C07612,64,Female,29527,Self-employed,709,14606,24,1,0
C07613,46,Male,50270,Unemployed,691,8772,36,1,0
C07614,28,Female,42105,Salaried,577,9647,48,0,1
C07615,25,Male,24072,Unemployed,712,7550,36,2,1
C07616,35,Female,67175,Unemployed,730,2190,60,1,0
C07617,36,Male,42022,Unemployed,685,5065,36,1,0
C07618,21,Male,55750,Salaried,647,14752,24,1,0
C07619,36,Female,2690,Salaried,753,17975,12,0,0
C07620,57,Male,57483,Self-employed,636,12764,48,0,0
C07621,23,Female,45298,Salaried,736,13770,36,1,0
C07622,51,Male,26677,Salaried,706,18291,48,0,0
C07623,33,Female,41721,Unemployed,671,18162,48,0,0
C07624,36,Female,39705,Self-employed,801,12958,12,2,1
C07625,63,Male,61260,Salaried,704,7006,48,0,1
C07626,41,Female,51356,Salaried,709,1000,24,0,0
C07627,22,Female,27162,Self-employed,705,10315,48,0,0
C07628,47,Female,56577,Self-employed,695,10871,36,1,0
C07629,58,Male,18938,Salaried,675,23084,36,0,0
C07630,46,Male,33123,Salaried,717,13323,24,1,0
C07631,58,Female,50219,Self-employed,684,11032,36,1,0
C07632,45,Female,40635,Salaried,588,5558,60,2,1
C07633,31,Male,67875,Salaried,638,10439,60,4,0
C07634,28,Male,52539,Salaried,737,16258,60,1,0
C07635,28,Female,59389,Salaried,724,8969,36,1,0
C07636,53,Male,60001,Salaried,628,3570,48,0,0
C07637,27,Male,43353,Self-employed,652,5713,36,2,0
C07638,58,Female,34018,Salaried,649,3215,60,1,0
C07639,41,Male,49250,Unemployed,752,6561,60,0,0
C07640,28,Male,63008,Self-employed,602,4306,48,0,0
C07641,41,Male,46508,Self-employed,649,12747,36,0,0
C07642,40,Female,58864,Salaried,683,13429,60,1,0
C07643,28,Male,49591,Self-employed,607,17548,60,0,0
C07644,51,Female,26702,Unemployed,684,9747,36,0,1
C07645,49,Male,27978,Salaried,627,9659,36,2,0
C07646,29,Male,73437,Salaried,638,11727,24,2,1
C07647,35,Female,32487,Salaried,654,7187,36,0,0
C07648,50,Female,40436,Salaried,670,4364,12,1,0
C07649,46,Female,63763,Salaried,651,5489,48,0,0
C07650,30,Female,32111,Salaried,684,13041,12,0,0
C07651,49,Male,39747,Salaried,742,14585,24,1,1
C07652,36,Female,46825,Salaried,723,21949,36,1,0
C07653,56,Female,44865,Self-employed,755,4865,12,2,0
C07654,40,Female,35442,Self-employed,676,4642,12,0,0
C07655,57,Male,47097,Unemployed,676,1000,36,2,0
C07656,42,Male,60186,Salaried,690,10775,48,2,0
C07657,27,Female,48156,Salaried,603,12700,36,1,0
C07658,43,Female,40122,Self-employed,731,6840,24,2,0
C07659,61,Female,64191,Self-employed,661,2373,36,1,0
C07660,60,Female,75596,Salaried,677,19999,48,0,0
C07661,49,Male,64327,Salaried,701,11813,12,1,0
C07662,36,Female,33150,Unemployed,641,3873,12,0,0
C07663,58,Male,33549,Salaried,642,8196,36,3,0
C07664,48,Female,56554,Salaried,699,21458,36,0,0
C07665,58,Female,52565,Salaried,701,14742,36,0,0
C07666,51,Male,31628,Unemployed,794,8356,36,1,0
C07667,34,Female,54296,Salaried,692,5218,24,2,1
C07668,53,Female,51483,Self-employed,706,16808,36,0,0
C07669,29,Female,72168,Salaried,796,2857,36,1,0
C07670,47,Female,43467,Salaried,697,12496,24,3,0
C07671,44,Male,70799,Salaried,701,12411,24,1,0
C07672,33,Female,71456,Salaried,534,15515,36,2,0
C07673,46,Female,39904,Unemployed,660,12810,60,0,0
C07674,49,Male,55310,Self-employed,690,13116,24,2,0
C07675,63,Female,46828,Salaried,641,11687,36,2,0
C07676,48,Male,46213,Salaried,690,11529,24,1,0
C07677,48,Female,53693,Salaried,715,19364,24,2,0
C07678,28,Female,38151,Self-employed,726,10076,24,1,0
C07679,43,Female,26070,Salaried,674,14342,36,0,0
C07680,49,Male,42020,Salaried,602,7995,12,0,0
C07681,25,Male,67713,Salaried,684,4857,48,1,0
C07682,62,Female,46950,Salaried,658,7605,36,2,0
C07683,27,Male,49651,Salaried,641,8773,36,2,0
C07684,62,Female,61889,Salaried,665,4753,24,2,0
C07685,56,Male,26042,Salaried,662,2551,36,1,0
C07686,61,Female,56586,Self-employed,669,15989,60,0,0
C07687,47,Male,75047,Unemployed,657,7006,48,2,0
C07688,22,Female,51372,Salaried,751,8591,24,2,0
C07689,45,Male,21155,Salaried,693,7130,48,1,0
C07690,29,Male,48854,Self-employed,693,1000,36,2,0
C07691,47,Male,59153,Self-employed,700,18193,12,1,0
C07692,21,Male,51681,Salaried,611,5391,36,0,1
C07693,43,Female,54086,Salaried,730,15060,24,2,0
C07694,30,Female,55889,Self-employed,842,5038,36,1,0
C07695,62,Male,36016,Salaried,631,11134,36,0,0
C07696,45,Female,37891,Salaried,646,14760,48,1,0
C07697,23,Male,44455,Self-employed,652,4113,36,1,0
C07698,26,Female,55890,Salaried,694,7954,36,2,0
C07699,26,Male,32163,Self-employed,673,6897,36,0,0
C07700,22,Female,80845,Self-employed,654,7748,24,1,0
C07701,38,Female,13648,Salaried,709,13867,48,1,0
C07702,43,Male,24399,Self-employed,699,16938,24,2,0
C07703,22,Male,58305,Salaried,741,8214,36,0,0
C07704,32,Male,57013,Self-employed,687,11348,24,0,0
C07705,42,Male,48914,Self-employed,677,3447,36,1,0
C07706,57,Male,60142,Salaried,658,22347,36,0,0
C07707,40,Female,58515,Salaried,691,12502,36,1,0
C07708,59,Male,50001,Salaried,627,14198,60,1,0
C07709,44,Female,54023,Unemployed,734,7592,24,1,0
C07710,40,Male,2888,Salaried,711,15351,24,2,0
C07711,21,Female,48002,Salaried,691,10694,36,1,0
C07712,21,Female,49284,Unemployed,659,14823,60,1,0
C07713,37,Male,78692,Salaried,761,5387,36,0,0
C07714,21,Male,37614,Salaried,652,10904,60,1,0
C07715,50,Female,49462,Self-employed,637,1000,24,1,0
C07716,61,Female,71354,Unemployed,664,13119,12,1,1
C07717,23,Male,58401,Salaried,721,12777,36,3,0
C07718,31,Female,50377,Salaried,751,1000,36,1,0
C07719,44,Female,64434,Unemployed,733,4337,36,1,0
C07720,42,Female,38109,Salaried,614,5900,24,1,0
C07721,64,Female,75879,Salaried,677,12467,36,1,0
C07722,46,Female,59637,Salaried,655,1000,48,1,0
C07723,33,Female,25610,Salaried,699,19747,36,4,0
C07724,21,Male,40921,Salaried,665,6277,48,0,0
C07725,44,Male,17637,Self-employed,718,24938,36,1,0
C07726,30,Male,61936,Salaried,657,10059,36,2,0
C07727,55,Male,58452,Self-employed,637,1000,12,1,0
C07728,44,Female,43095,Salaried,745,2096,36,1,0
C07729,48,Male,68005,Salaried,678,10095,48,1,0
C07730,56,Female,48747,Salaried,724,3164,48,0,0
C07731,36,Female,89350,Self-employed,622,4997,60,1,0
C07732,60,Male,32008,Salaried,632,1000,60,2,0
C07733,36,Male,59625,Salaried,616,7730,60,0,0
C07734,37,Female,44038,Unemployed,641,17383,24,0,1
C07735,35,Male,39844,Unemployed,646,6391,24,2,0
C07736,36,Male,47404,Salaried,641,12664,48,1,0
C07737,35,Female,55505,Salaried,678,4612,36,1,0
C07738,54,Female,50874,Self-employed,630,15064,36,1,0
C07739,31,Female,60165,Self-employed,642,7458,36,3,0
C07740,21,Female,59104,Unemployed,690,11261,36,1,1
C07741,35,Female,71771,Salaried,778,6055,24,1,0
C07742,46,Female,31981,Salaried,703,8275,48,2,0
C07743,24,Male,26640,Self-employed,699,3343,60,1,0
C07744,63,Male,48983,Salaried,666,18034,48,1,0
C07745,25,Male,38095,Self-employed,580,10246,12,2,0
C07746,55,Female,63109,Self-employed,670,6021,24,0,0
C07747,33,Female,33982,Salaried,628,8649,36,0,0
C07748,30,Male,41755,Salaried,731,12095,36,0,0
C07749,31,Male,45014,Salaried,758,13365,36,0,0
C07750,38,Male,76482,Salaried,634,7076,12,2,0
C07751,54,Female,81614,Salaried,678,13497,60,1,0
C07752,59,Male,32878,Unemployed,611,9931,36,0,0
C07753,61,Male,17064,Salaried,721,5880,36,1,1
C07754,62,Male,41390,Salaried,742,8048,24,1,0
C07755,43,Female,49446,Salaried,708,6863,60,0,0
C07756,27,Male,49377,Salaried,695,19391,36,1,0
C07757,59,Male,48736,Salaried,677,10587,24,0,0
C07758,23,Female,62238,Self-employed,704,13711,36,0,0
C07759,32,Female,43957,Self-employed,666,16001,36,0,0
C07760,27,Female,53200,Salaried,661,10453,48,2,0
C07761,46,Female,59670,Salaried,742,14716,36,1,0
C07762,53,Female,53291,Salaried,719,10140,24,1,0
C07763,57,Male,60135,Salaried,651,9520,48,0,0
C07764,35,Male,24381,Salaried,770,8417,36,0,0
C07765,22,Female,51717,Self-employed,645,7721,36,0,0
C07766,61,Female,53446,Self-employed,776,12629,48,2,0
C07767,27,Female,47516,Unemployed,615,4681,24,1,0
C07768,52,Female,41035,Self-employed,672,4185,60,1,0
C07769,24,Male,56917,Salaried,702,14440,48,1,0
C07770,40,Male,51844,Salaried,697,15823,24,1,0
C07771,56,Female,49211,Salaried,689,18446,12,1,0
C07772,52,Female,45074,Self-employed,743,7965,36,2,0
C07773,48,Female,45661,Salaried,702,1368,36,1,1
C07774,33,Female,38519,Self-employed,705,1000,12,0,0
C07775,21,Male,42865,Salaried,649,16647,36,0,0
C07776,55,Female,35911,Unemployed,720,14341,36,2,1
C07777,50,Female,44192,Salaried,657,12306,36,2,1
C07778,56,Male,55464,Salaried,736,13182,24,0,0
C07779,45,Female,62295,Self-employed,752,13421,24,0,0
C07780,36,Male,49231,Salaried,683,19479,24,0,0
C07781,39,Female,48817,Self-employed,706,4544,48,0,0
C07782,21,Female,52159,Salaried,694,5618,36,1,0
C07783,25,Male,64750,Self-employed,676,12437,36,2,0
C07784,42,Female,46625,Salaried,668,13849,48,1,0
C07785,44,Male,56943,Salaried,623,3960,36,3,0
C07786,63,Male,55558,Self-employed,646,14142,48,0,0
C07787,57,Male,40646,Salaried,684,7782,24,1,0
C07788,56,Female,60600,Salaried,751,12593,48,2,0
C07789,56,Female,18917,Self-employed,697,3537,12,2,0
C07790,24,Male,65926,Unemployed,736,1000,24,0,0
C07791,56,Female,32088,Salaried,592,12869,48,2,1
C07792,38,Female,47914,Salaried,748,20004,24,1,0
C07793,36,Female,62434,Self-employed,712,10206,24,0,0
C07794,61,Male,43594,Self-employed,731,19127,12,2,0
C07795,38,Male,53512,Unemployed,582,3112,36,3,0
C07796,42,Female,62677,Salaried,660,5582,36,3,0
C07797,22,Male,77723,Salaried,627,12459,36,2,0
C07798,41,Female,49774,Salaried,715,12688,12,1,0
C07799,56,Female,52696,Salaried,705,7472,36,2,0
C07800,64,Female,50606,Salaried,726,12934,36,1,0
C07801,59,Male,46681,Salaried,661,7312,36,1,0
C07802,59,Male,29814,Salaried,721,10588,24,0,0
C07803,49,Female,33187,Salaried,680,11744,60,1,0
C07804,46,Male,49785,Self-employed,738,19258,36,1,0
C07805,41,Female,55116,Self-employed,714,5607,36,2,0
C07806,37,Male,68921,Salaried,643,12987,36,3,0
C07807,36,Male,46854,Self-employed,694,14238,36,0,0
C07808,51,Male,72930,Unemployed,610,21441,24,1,0
C07809,29,Female,31932,Salaried,739,17597,24,1,0
C07810,51,Female,53152,Salaried,713,13419,60,2,0
C07811,34,Female,45991,Salaried,715,1000,36,0,0
C07812,57,Male,30311,Salaried,725,12410,36,1,0
C07813,22,Female,24603,Salaried,691,15558,36,1,0
C07814,34,Female,43479,Salaried,607,4557,24,0,0
C07815,53,Female,44602,Salaried,728,5672,48,1,0
C07816,55,Female,36677,Salaried,643,19090,24,1,0
C07817,59,Male,61424,Salaried,639,16247,36,2,0
C07818,40,Male,43914,Salaried,717,2382,24,0,0
C07819,22,Female,35199,Salaried,653,10132,36,0,0
C07820,61,Male,46459,Salaried,688,9946,36,1,0
C07821,39,Male,40530,Salaried,716,17932,24,1,0
C07822,57,Male,74704,Self-employed,714,18324,36,1,0
C07823,38,Male,45271,Self-employed,735,11513,12,1,0
C07824,36,Male,36233,Salaried,652,4980,12,0,0
C07825,24,Female,74676,Unemployed,664,7874,36,0,0
C07826,32,Male,60875,Self-employed,697,1000,48,0,0
C07827,49,Female,51594,Salaried,615,2210,36,1,0
C07828,27,Female,38055,Salaried,639,23495,12,2,0
C07829,34,Female,61498,Salaried,635,8471,60,2,0
C07830,32,Male,28048,Salaried,575,8517,48,0,0
C07831,55,Male,60399,Salaried,653,9320,24,4,1
C07832,25,Male,53751,Salaried,680,10563,36,0,0
C07833,37,Male,64850,Self-employed,688,12095,24,0,0
C07834,62,Female,14593,Salaried,656,5327,48,0,0
C07835,52,Female,36190,Salaried,637,17583,36,3,0
C07836,30,Female,35004,Salaried,674,6718,36,1,0
C07837,63,Male,33231,Unemployed,654,1454,12,0,0
C07838,37,Female,56375,Salaried,561,3114,36,2,1
C07839,25,Female,45570,Salaried,636,9937,48,1,0
C07840,62,Female,36930,Salaried,695,14617,24,1,0
C07841,29,Male,33454,Salaried,679,14002,12,1,0
C07842,53,Female,35582,Salaried,689,16401,48,2,0
C07843,56,Female,62986,Self-employed,710,3706,36,2,0
C07844,56,Male,48999,Salaried,693,16578,48,2,0
C07845,38,Female,62470,Salaried,684,12489,36,1,0
C07846,29,Male,89970,Salaried,659,8400,36,2,0
C07847,49,Female,49732,Self-employed,645,6266,24,2,0
C07848,34,Male,28744,Salaried,683,5381,12,1,0
C07849,45,Male,47944,Self-employed,628,12667,36,1,0
C07850,35,Male,78186,Salaried,715,10346,48,0,0
C07851,26,Female,66301,Salaried,632,1000,12,1,0
C07852,62,Female,40309,Self-employed,749,8496,60,2,0
C07853,49,Male,45439,Salaried,677,7870,60,1,0
C07854,35,Male,61625,Salaried,737,15910,36,1,0
C07855,49,Male,57193,Salaried,626,11740,60,1,0
C07856,24,Male,61785,Salaried,762,7882,36,2,0
C07857,38,Male,46414,Salaried,625,6043,36,1,0
C07858,64,Male,55828,Salaried,677,11344,36,2,0
C07859,59,Male,45421,Salaried,614,6823,48,1,0
C07860,36,Male,70901,Salaried,681,2730,60,1,0
C07861,31,Male,27105,Salaried,672,11760,48,3,0
C07862,34,Male,27151,Salaried,565,9614,24,1,0
C07863,23,Male,39280,Self-employed,687,9076,36,1,0
C07864,62,Male,39824,Salaried,706,10350,36,3,0
C07865,58,Female,27101,Self-employed,637,12737,36,3,0
C07866,62,Male,24401,Salaried,665,3448,36,2,0
C07867,38,Female,66027,Salaried,668,5870,12,1,0
C07868,40,Female,47494,Self-employed,762,17380,48,0,0
C07869,45,Female,46359,Salaried,689,15569,60,1,0
C07870,58,Male,50844,Salaried,652,20182,24,0,0
C07871,33,Female,73972,Salaried,625,13962,36,1,0
C07872,24,Male,51744,Salaried,594,13523,36,1,0
C07873,34,Female,48331,Salaried,673,9567,48,0,0
C07874,53,Male,40436,Salaried,685,2515,48,1,0
C07875,48,Male,58984,Salaried,619,13403,48,1,0
C07876,57,Female,49034,Self-employed,609,9594,60,2,0
C07877,28,Female,74781,Salaried,703,1523,36,2,0
C07878,64,Male,47588,Salaried,728,12903,36,0,0
C07879,54,Female,65114,Unemployed,665,15605,12,2,0
C07880,64,Male,39334,Salaried,705,5981,60,2,0
C07881,25,Male,39187,Salaried,674,8134,36,1,0
C07882,25,Male,22598,Self-employed,809,11838,36,0,0
C07883,51,Female,61917,Salaried,675,5550,36,1,0
C07884,29,Male,49426,Unemployed,748,9265,36,0,0
C07885,62,Male,59593,Salaried,708,11144,36,0,0
C07886,52,Male,75442,Salaried,652,14012,12,4,0
C07887,53,Male,37299,Salaried,709,9949,48,1,0
C07888,23,Female,35030,Salaried,677,12638,24,3,0
C07889,50,Female,38193,Unemployed,629,8969,36,1,1
C07890,32,Female,18447,Self-employed,684,10723,12,1,0
C07891,49,Female,47101,Self-employed,658,11785,48,0,0
C07892,23,Male,63262,Salaried,677,1000,24,4,0
C07893,46,Male,50735,Self-employed,676,6627,36,1,0
C07894,50,Male,26436,Self-employed,668,15667,36,2,0
C07895,29,Male,44646,Salaried,632,1000,36,0,0
C07896,46,Male,51877,Self-employed,741,11972,48,1,0
C07897,22,Male,64437,Self-employed,676,16928,48,2,0
C07898,23,Female,61947,Self-employed,691,15686,48,2,0
C07899,24,Male,44817,Salaried,670,14162,24,1,0
C07900,45,Male,44791,Unemployed,659,18653,24,2,0
C07901,33,Male,58911,Salaried,689,16106,24,0,0
C07902,59,Female,41100,Self-employed,750,8080,36,1,0
C07903,64,Male,62830,Salaried,602,13589,36,0,0
C07904,55,Male,40115,Unemployed,625,3080,24,2,1
C07905,43,Male,73267,Salaried,663,14872,36,0,0
C07906,29,Female,53529,Salaried,640,9648,24,0,0
C07907,22,Male,20605,Salaried,780,15388,24,1,0
C07908,61,Male,59606,Salaried,662,11371,24,2,1
C07909,64,Female,53822,Unemployed,703,14986,48,3,0
C07910,51,Male,57292,Unemployed,665,10716,36,0,0
C07911,64,Female,83778,Salaried,553,8738,36,1,0
C07912,22,Male,46080,Salaried,659,11543,36,1,0
C07913,52,Female,26712,Salaried,621,2344,12,0,0
C07914,38,Male,69013,Salaried,696,9484,48,0,0
C07915,33,Male,23306,Self-employed,665,7773,24,2,0
C07916,25,Female,38804,Self-employed,641,3108,36,1,0
C07917,62,Male,50631,Salaried,674,6510,36,3,0
C07918,64,Male,36518,Salaried,658,3513,48,1,0
C07919,30,Female,49043,Self-employed,731,2291,24,0,0
C07920,63,Male,47963,Salaried,708,7128,60,1,0
C07921,45,Female,73037,Salaried,766,12523,36,0,0
C07922,54,Male,13673,Salaried,716,2515,48,2,0
C07923,57,Female,51310,Salaried,704,9766,36,2,0
C07924,50,Male,36188,Salaried,709,10991,48,0,0
C07925,27,Male,41562,Unemployed,716,9437,36,2,1
C07926,26,Female,60201,Salaried,590,14190,36,1,0
C07927,23,Male,57770,Self-employed,705,25549,24,1,0
C07928,33,Female,55142,Salaried,600,18256,36,2,0
C07929,23,Female,31133,Self-employed,584,6801,12,2,0
C07930,46,Female,67792,Salaried,624,5169,12,3,0
C07931,44,Male,36863,Salaried,692,7677,36,3,1
C07932,26,Male,70795,Salaried,614,12588,36,2,0
C07933,63,Male,40258,Self-employed,705,10208,36,0,0
C07934,62,Female,65462,Self-employed,761,10246,36,2,1
C07935,32,Female,51526,Unemployed,664,10491,48,1,0
C07936,56,Female,24889,Salaried,690,10386,24,2,0
C07937,22,Male,44667,Salaried,644,11321,36,0,0
C07938,31,Female,75535,Salaried,618,14690,48,0,0
C07939,59,Male,62351,Salaried,670,11746,48,1,0
C07940,54,Male,43473,Salaried,641,4522,12,0,0
C07941,46,Male,69554,Self-employed,656,14629,24,2,0
C07942,38,Male,54228,Salaried,643,15456,48,1,0
C07943,41,Male,74642,Self-employed,613,9264,48,1,0
C07944,56,Male,48811,Salaried,674,11544,36,0,0
C07945,60,Male,45622,Salaried,583,7665,24,1,0
C07946,64,Male,64822,Salaried,705,6120,24,2,0
C07947,42,Female,53779,Salaried,595,6731,48,0,0
C07948,50,Male,58362,Unemployed,650,7069,24,1,0
C07949,63,Male,37061,Self-employed,738,17212,60,1,0
C07950,50,Female,67568,Self-employed,715,9630,36,1,0
C07951,28,Female,64734,Unemployed,679,5913,24,0,0
C07952,54,Female,70273,Salaried,789,8792,36,1,0
C07953,29,Female,29603,Salaried,684,13321,24,1,0
C07954,40,Male,32559,Self-employed,732,17265,36,1,0
C07955,60,Female,38796,Salaried,648,12708,24,1,0
C07956,45,Female,46409,Salaried,535,9878,48,0,1
C07957,39,Female,30005,Salaried,691,18634,60,1,0
C07958,25,Female,59559,Salaried,702,8901,36,0,0
C07959,31,Male,43425,Self-employed,700,8590,48,1,0
C07960,35,Female,68839,Salaried,607,4234,24,1,0
C07961,28,Female,81483,Salaried,828,6940,12,1,0
C07962,39,Female,41089,Salaried,624,4202,36,1,0
C07963,43,Female,38490,Salaried,685,3475,48,3,0
C07964,47,Male,61209,Self-employed,692,9593,48,2,0
C07965,60,Female,51454,Salaried,720,7536,36,1,0
C07966,52,Female,55545,Salaried,645,16021,36,1,0
C07967,46,Female,69940,Salaried,706,11524,36,0,0
C07968,47,Male,45924,Salaried,760,13461,48,2,0
C07969,39,Female,34013,Salaried,657,12370,36,3,0
C07970,62,Female,31542,Self-employed,654,4601,24,3,1
C07971,49,Male,47340,Salaried,629,8984,24,2,0
C07972,59,Female,44722,Salaried,692,12111,24,0,1
C07973,61,Male,62973,Self-employed,635,1287,36,0,0
C07974,53,Male,70887,Self-employed,714,1171,24,0,0
C07975,39,Female,70828,Salaried,655,10935,24,0,1
C07976,57,Female,39483,Salaried,668,8775,24,0,0
C07977,39,Male,37951,Salaried,630,1000,24,1,1
C07978,53,Male,22798,Salaried,787,1024,48,1,0
C07979,36,Female,50045,Salaried,685,5107,60,1,0
C07980,43,Male,63270,Salaried,622,12505,60,1,0
C07981,27,Male,39399,Salaried,693,7515,12,1,0
C07982,46,Female,27797,Self-employed,595,15745,36,1,0
C07983,52,Male,78287,Self-employed,647,6378,24,1,0
C07984,32,Male,39422,Salaried,701,7221,60,0,0
C07985,28,Male,48314,Salaried,706,21566,60,0,0
C07986,25,Male,43003,Salaried,724,14239,60,3,0
C07987,62,Male,29998,Salaried,745,15277,12,0,0
C07988,48,Male,63528,Salaried,671,6290,24,1,0
C07989,25,Female,23765,Self-employed,724,8798,36,0,0
C07990,46,Male,66865,Salaried,720,10144,24,1,0
C07991,25,Female,54020,Salaried,722,8857,48,1,0
C07992,42,Female,45969,Salaried,605,10832,36,3,0
C07993,35,Female,46220,Self-employed,692,10783,24,1,0
C07994,33,Female,56814,Self-employed,665,9058,48,0,0
C07995,48,Female,40357,Self-employed,745,8726,36,1,0
C07996,53,Female,52651,Salaried,685,16932,48,1,0
C07997,63,Female,36677,Self-employed,660,5673,24,0,1
C07998,43,Female,17734,Self-employed,664,7707,36,1,0
C07999,53,Male,59254,Salaried,661,2817,48,0,0
C08000,63,Female,86557,Salaried,687,5405,36,0,0
C08001,38,Female,58490,Self-employed,696,7616,24,2,0
C08002,50,Female,49288,Unemployed,669,10542,36,1,0
C08003,46,Male,44050,Unemployed,663,14185,36,0,0
C08004,36,Female,44521,Salaried,632,14283,24,1,1
C08005,33,Male,44049,Unemployed,752,16763,12,1,1
C08006,59,Female,52984,Salaried,666,5031,24,2,0
C08007,53,Female,14204,Salaried,691,5726,24,2,0
C08008,46,Male,11596,Unemployed,700,4541,12,0,0
C08009,21,Female,56767,Self-employed,693,18908,60,0,0
C08010,58,Male,47013,Self-employed,656,12788,24,0,0
C08011,22,Male,35213,Self-employed,709,14414,48,1,0
C08012,26,Female,34801,Self-employed,751,4231,36,0,0
C08013,58,Female,41634,Salaried,713,9962,36,0,0
C08014,62,Male,43724,Unemployed,701,12790,36,1,0
C08015,44,Male,71350,Unemployed,712,2876,48,1,0
C08016,38,Female,33949,Salaried,683,7526,48,0,1
C08017,47,Female,61459,Salaried,666,12175,24,2,0
C08018,61,Female,58853,Salaried,775,1000,36,1,0
C08019,28,Male,46858,Self-employed,756,17418,36,0,0
C08020,48,Female,61474,Self-employed,655,13337,36,2,0
C08021,30,Male,56625,Unemployed,736,4278,24,1,0
C08022,37,Female,31157,Salaried,703,9758,36,0,1
C08023,49,Male,41100,Self-employed,686,12380,24,1,0
C08024,26,Male,55816,Self-employed,755,10652,24,0,0
C08025,34,Female,41030,Salaried,685,9708,36,2,0
C08026,42,Male,59161,Self-employed,692,9426,24,0,0
C08027,26,Male,67437,Salaried,704,13876,12,1,0
C08028,46,Male,49592,Self-employed,618,14079,36,0,1
C08029,59,Male,40911,Self-employed,693,13495,36,1,0
C08030,32,Male,39205,Self-employed,610,13530,24,0,0
C08031,55,Female,44535,Salaried,709,12409,48,1,0
C08032,34,Female,43486,Salaried,707,12959,12,1,0
C08033,42,Male,62960,Self-employed,738,18402,36,0,0
C08034,43,Female,41202,Salaried,711,9436,36,1,0
C08035,27,Male,47363,Salaried,808,1509,36,1,0
C08036,60,Male,61695,Salaried,609,16209,36,3,0
C08037,45,Female,45050,Salaried,679,12262,36,3,0
C08038,33,Male,43336,Self-employed,732,12643,60,1,0
C08039,41,Male,63070,Self-employed,737,5656,24,0,0
C08040,61,Male,67400,Salaried,651,1693,24,3,0
C08041,30,Female,50575,Self-employed,739,11418,48,2,0
C08042,29,Female,74910,Salaried,606,8699,48,0,0
C08043,35,Male,52486,Salaried,639,9907,60,0,0
C08044,22,Male,63145,Self-employed,700,7376,60,1,0
C08045,45,Male,79325,Salaried,694,10277,36,0,0
C08046,33,Male,40569,Salaried,742,6631,36,0,1
C08047,54,Male,42180,Self-employed,724,17493,60,0,0
C08048,54,Female,61991,Salaried,658,9027,48,1,0
C08049,55,Female,47591,Salaried,742,14301,36,1,0
C08050,58,Female,35886,Salaried,707,12372,12,2,0
C08051,23,Female,44762,Unemployed,721,16491,36,0,0
C08052,62,Male,28778,Salaried,720,10892,24,3,0
C08053,26,Male,50369,Salaried,667,14602,60,0,0
C08054,39,Female,52446,Self-employed,729,13608,48,2,0
C08055,23,Female,66274,Self-employed,697,17753,60,1,0
C08056,38,Male,67707,Salaried,725,13554,12,1,0
C08057,59,Female,45241,Salaried,754,6119,48,3,0
C08058,29,Male,81613,Salaried,675,9081,36,1,0
C08059,32,Male,33892,Salaried,732,3916,24,1,0
C08060,25,Male,28999,Self-employed,662,8446,36,3,0
C08061,23,Female,31367,Salaried,656,3107,36,1,0
C08062,31,Female,32430,Salaried,679,13766,36,2,0
C08063,50,Female,61371,Self-employed,679,1011,24,2,0
C08064,24,Female,75232,Salaried,703,4665,24,2,0
C08065,25,Female,75848,Unemployed,623,11598,48,0,0
C08066,21,Male,21731,Salaried,708,14015,48,1,0
C08067,47,Female,62852,Salaried,672,1000,48,1,0
C08068,48,Male,72906,Self-employed,585,11870,48,0,0
C08069,49,Male,64969,Salaried,700,13222,48,3,1
C08070,38,Male,40499,Salaried,750,1590,60,2,0
C08071,32,Female,52526,Self-employed,733,1039,48,0,0
C08072,33,Female,35727,Salaried,679,10055,36,0,0
C08073,61,Female,61211,Salaried,658,12344,36,1,0
C08074,22,Female,28046,Self-employed,723,7671,36,2,0
C08075,57,Female,60280,Self-employed,658,11037,36,0,0
C08076,36,Female,39348,Self-employed,677,10033,24,3,0
C08077,44,Female,55448,Self-employed,808,19995,48,3,0
C08078,55,Female,46197,Salaried,754,1000,48,1,0
C08079,42,Male,44594,Self-employed,671,7650,36,2,0
C08080,56,Female,64201,Unemployed,714,8049,24,1,0
C08081,31,Male,72897,Salaried,759,1438,12,0,0
C08082,49,Male,37025,Self-employed,703,11787,12,0,0
C08083,55,Male,52799,Salaried,625,7186,24,3,0
C08084,35,Male,33703,Salaried,697,5533,36,1,0
C08085,51,Female,43092,Salaried,668,3741,24,1,0
C08086,62,Female,39097,Salaried,669,10491,36,1,0
C08087,61,Male,31112,Salaried,646,12427,36,1,0
C08088,63,Male,65888,Salaried,625,9112,48,0,0
C08089,36,Male,51551,Unemployed,651,14554,36,0,1
C08090,30,Female,41800,Salaried,718,11869,36,0,0
